product_id,language_id,name
1788,1,"OGX Renewing + Argan Oil of Morocco Conditioner – 385 ml"
1789,1,"Johnson's Body Wash with Skin-Renewing Oils - 400ml"
1790,1,"Johnson's Body Wash with Papaya Extract - 400ml"
1791,1,"Johnson's Body Wash with Pomegranate Flower Extract - 400ml"
1792,1,"Johnson's Body Wash Liquid Soap With Milk, Honey &amp; Oats Extract 400 ml"
1794,1,"Johnson's Body Wash with Yogurt, Peach, and Coconut Extracts - 400ml"
1794,2,"سائل للإستحمام مع خلاصة اللبن والخوخ وجوز الهند من جونسون  400 مل"
1795,1,"Makeup Setting Spray with Vitamin E - 150ml"
1796,1,"Rembrandt Roses Vanilla Body Mist - 200ml"
1796,2,"معطر جسم روزس فانيلا من رامبرانت 200مل"
1797,1,"Rembrandt Supreme Floral Body Mist - 200ml"
1797,2,"معطر جسم سوبريم فلورل من رامبرانت 200مل"
1798,1,"Rembrandt Shake the Night Body Mist - 200ml"
1798,2,"معطر جسم شاك ذا نايت  من رامبرانت 200مل"
1799,1,"Rembrandt Life Beige Body Mist - 200ml"
1799,2,"معطر جسم لايف بيج من رامبرانت 200مل"
1800,1,"Vicks VapoRub Topical Ointment 50g"
1800,2,"مرهم فابورب الموضعي من فيكس 50 جم"
1801,1,"Vicks VapoRub Topical Ointment 100g"
1802,1,"Dove Body Care Cream 150ml"
1803,1,"Vaseline Intensive Care Healthy Hands & Stronger Nails Cream - 75ml"
1804,1,"Vaseline Hand and Nail Cream - 75 ml"
1805,1,"Vaseline Intensive Care Lotion for Extremely Dry Skin - 75 ml"
1805,2,"لوشن فازلين العناية بالبشرة شديدة الجفاف- 75 مل"
1806,1,"Vaseline Intensive Care Cream - 75 ml"
1807,1,"Vaseline 2-in-1 Dry Hands Cream - 75 ml"
1808,1,"Sebamed Cleansing Bar for Sensitive and Problematic Skin"
1809,1,"Nail Polish Dryer 150ml"
1810,1,"Golden Teeth Whitening Mouthwash 250ml"
1810,2,"غسول الفم الذهبي لتبييض الأسنان250مل"
1811,1,"Bio-Oil Dry Skin Gel, 50 ml"
1811,2,"جل بيو اويل للبشرة الجافة، 50 مل"
1812,1,"Bio-Oil Skincare Oil - 60ml"
1812,2,"بيو أويل زيت لعلاج الندوب وعلامات التمدد - 60 مل"
1813,1,"Geliga Muscle Pain Relief Cream, 20g"
1813,2,"كريم تخفيف الام العضلات من جيليجا، 20 جم"
1814,1,"Ditansimo Toothpaste, 75 ml"
1814,2,"معجون أسنان من  ديتانسيمو، 75 مل"
1815,1,"Coconut Moisturizing Body Cream - 500 ml"
1816,1,"Nivea Deodorant - 40ml"
1816,2,"مزيل عرق من  نيفيا- 40مل"
1817,1,"Water Dental Flosser"
1817,2,"جهاز خيط تنظيف الاسنان"
1818,1,"Hery Lipstick"
1818,2,"روج احمر شفاة من هيري"
1819,1,"Rich Body Moisturizing Cream with Glycerin and Vitamins A & E - 500ml"
1820,1,"Rich Musk Body Moisturizing Cream - 500 ml"
1821,1,"Cocoa Butter Smoothing Cream - 500ml"
1822,1,"Beauty Vitamins for Hair & Nails for Women - 60 Gummies"
1823,1,"Watermans Hair Growth Conditioner 250ml"
1824,1,"Wellzed Baby Water Wipes - 100 Wipes"
1824,2,"منديل بالماء للاطفال من ويلزيد   100منديل"
1825,1,"Johnson's Micellar Makeup Remover Wipes for Normal Skin - 25 Wipes"
1826,1,"Feminine wipes, musk scent, 20 handkerchiefs"
1827,1,"Ultra Doux 3-in-1 Repairing Hair Food - 390ml"
1828,1,"Ultra Doux Nourishing 3-in-1 Hair Food 390ml"
1829,1,"Ultra Doux 3-in-1 Smoothing Hair Food with Coconut and Macadamia for Dry Hair - 390ml"
1830,1,"Ultra Doux 3 in 1 moisturizing hair food 390 ml"
1831,1,"Natural Glycerin Oil, 185 ml"
1833,1,"Lux Magical Beauty Body Wash with Loofah - 250ml"
1834,1,"Colgate Plax Mouthwash, 500ml"
1835,1,"Active Mouthwash - 300 ml"
1836,1,"Wilkinson Hair Dye with 6% Oxygen (20 Volume), 60 ml"
1837,1,"Wilkson Hair Color Oxygen Developer Blonde 9% 30 Volume, 60 ml"
1838,1,"Garnier Makeup Remover for Sensitive Skin - 200ml"
1838,2,"مزيل مكياج  للبشرة الحساسة من غارنييه - 200مل"
1839,1,"NIVEA Eye Makeup Remover 125ml"
1840,1,"NIVEA Eye Makeup Remover - 125 ml"
1841,1,"Beesline Rose Fragrance Deodorant (2 Pieces)"
1841,2,"مزيل عرق بعطر الورد من بيزلين(قطعتين)"
1842,1,"Beesline Fragrance-Free Deodorant - 50 ml"
1842,2,"مزيل عرق خالي من العطور من بيزلين 50 مل"
1843,1,"Beesline Skin Moisturizing and Whitening Cream - 150g"
1843,2,"كريم لترطيب وتفتيح البشرة من بيزلين 150جم"
1844,1,"Beesline Invisible Touch Deodorant - 50ml"
1844,2,"مزيل عرق لمسة خفية من بيزلين 50 مل"
1845,1,"Beesline Indian Incense Deodorant - 50 ml"
1845,2,"مزيل عرق بخور هندي من بيزلين 50 مل"
1846,1,"Beesline Cotton Softness Deodorant (2 Pieces)"
1846,2,"مزيل عرق نعومة القطن من بيزلين(قطعتين)"
1847,1,"Beesline Facial Wash for Oily and Acne-Prone Skin - 250ml"
1847,2,"غسول الوجه للبشرة الدهنية المعرضة لحب الشباب  من بيزلين 250 مل"
1848,1,"Beesline Whitening Sensitive Zone Soap - 110g"
1848,2,"صابونة لتفتيح المنطقة الحساسة من بيزلين 110 جم"
1849,1,"Beesline Breeze Freshness Deodorant (2-Piece Set)"
1849,2,"مزيل عرق انتعاش النسيم من بيزلين(قطعتين)"
1850,1,"Nivea Soft Moisturizing Cream 100ml"
1850,2,"كريم مرطب نيفيا سوفت 100"
1851,1,"Kojie San Skin Lightening Soap - Pack of 3 (100g each)"
1851,2,"صابون كوجي سان لتفتيح البشرة ثلاث عبوات 100 جم"
1852,1,"SkinWhite Classic Whitening Soap, 135g"
1852,2,"صابون تبييض كلاسيكي من سكينوايت، 135جم"
1853,1,"Eucerin Roughness Relief Spot Treatment Cream - 71g"
1853,2,"كريم علاج فوري لخشونة البشرة من يوسيرين 71جم"
1854,1,"Move On Massage Cream - 50 ml"
1854,2,"كريم تدليك موف اون  50 مل"
1855,1,"Oral-B Dental Floss - 50 Meters"
1855,2,"خيط اسنان من اورال-بي 50 متر"
1856,1,"L'Oréal Elvive Extraordinary Oil Serum for Very Dry and Frizzy Hair - 100ml"
1856,2,"سيروم للشعر شديد الجفاف والمجعد الفيف اكسترا اورديناري من لوريال 100مل"
1857,1,"Signal Toothpaste, 120 ml"
1857,2,"معجون أسنان سيجنال، 120 مل"
1858,1,"Eveline Hand Whitening Cream - 100 ml"
1858,2,"كريم تبييض اليدين  من ايفلين 100 مل"
1859,1,"Argan Soothing and Moisturizing Spray 150ml"
1859,2,"بخاخ الأرغان المهدئ والمرطب 150 مل"
1860,1,"Nawras Abaya Cleaning Wipes - 25 Wipes"
1860,2,"مناديل نورس  منظفة للعباية 25 منديل"
1861,1,"3-in-1 Nail Clipper"
1861,2,"قصافة اظافر 3في 1"
1862,1,"Skin Whitening Cream 30ml"
1862,2,"كريم تبييض البشرة 30 مل"
1865,1,"Korean Body Scrub & Exfoliating Mitt"
1865,2,"الليفة الكورية لتنظيف الجسم وتقشيره"
1867,1,"3 piece razor blade set"
1867,2,"طقم شفرات فلامنجو  للتحديد 3 قطع"
1869,1,"Max Elegance Nail File Set - 3 Pieces"
1869,2,"طقم مبارد اظافر من ماكس اليجانس 3قطع"
1870,1,"Kai Facial Hair Removal Razors - 3 Razors"
1870,2,"شفرات ازالة شعر الوجه 3 شفرات - كاي"
1871,1,"Dentissimo Kids Toothpaste (Ages 2-6 Years)"
1871,2,"معجون أسنان الأطفال دنتسيمو من عمر (2- 6 سنوات)"
1873,1,"Beesline Whitening & Exfoliating Body Soap, 100g"
1873,2,"صابون تبيض وتقشير للجسم من بيزلين، 100 جرام"
1874,1,"Beesline Whitening Lifting Night Cream - 50ml"
1874,2,"كريم شّد الوجه الليلي المُبيّض من بيزيلين- 50 مل"
1875,1,"Beesline Total Dry Deodorant - 50ml"
1875,2,"مزيل عرق جفاف تام من بيزلين 50 مل"
1876,1,"Beesline Whitening Sensitive Zone Cream - 50ml"
1876,2,"كريم تفتيح المنطقة الحساسة من بيزلين50مل"
1877,1,"Beesline Silver-Infused Deodorant for Men - 50ml"
1877,2,"مزيل عرق مدعم بالفضة للرجال من بيزلين 50 مل"
1878,1,"Beesline Deo Roll-On Sport Pulse - 50 ml"
1878,2,"مزيل عرق  رول اون ديو برائحة سبورت بلس من بيزلين 50 مل"
1879,1,"Beesline Gold Tanning Oil, 200 ml"
1879,2,"زيت تسمير ذهبي من بيزلين، 200 مل"
1880,1,"Beesline Makeup Remover - 150 ml"
1880,2,"مزيل المكياج  من بيزلين 150 مل"
1881,1,"Beesline Natural Deodorant 50ml"
1881,2,"مزيل عرق الطبيعي من بيزلين 50 مل"
1882,1,"Beesline Instant Brightening Roll-On Deodorant for Women - 50ml"
1882,2,"مزيل عرق انارة فورية للنساء من بيزلين 50 مل"
1883,1,"Beesline Forest Breeze Roll-On Deodorant - 50 ml"
1883,2,"مزيل عرق نسمة من الغابة  من بيزلين 50 مل"
1884,1,"Vegan Propolis Facial Purifying Soap"
1884,2,"صابونة نباتية لتنقية الوجه بصمغ النحل"
1886,1,"Beesline Cranberry Facial Whitening Soap - 85g"
1886,2,"صابون تفتيح الوجه بالتوت البري من بيزلين 85جم"
1887,1,"Beesline Skin Whitening Soap 85g"
1887,2,"صابون تفتيح البشرة من بيزلين 85جم"
1888,1,"CeraVe Renewing Foot Cream 88ml"
1888,2,"كريم اصلاح القدم من سيرافي 88 مل"
1889,1,"Beesline 5-in-1 Deodorant (2-Piece Set)"
1889,2,"مزيل عرق5في 1 من بيزلين(قطعتين)"
1890,1,"Beesline Pearl Shine Deodorant (2 Pieces)"
1890,2,"مزيل عرق تألق اللؤلؤ من بيزلين(قطعتين)"
1891,1,"Beesline Arabian Oud Deodorant (2-Piece Set)"
1891,2,"مزيل عرق  عودعربي من بيزلين(قطعتين)"
1892,1,"Beesline Whitening Care Deodorant - 50% Off on the Second Piece"
1892,2,"مزيل عرق  عناية التفتيح خصم 50% على الحبة الثانية من بيزلين"
1893,1,"Beesline Silver-Infused Deodorant for Women - 50ml"
1893,2,"مزيل عرق مدعم بالفضة  للنساء من بيزلين 50 مل"
1894,1,"Beesline Rose Fragrance Deodorant - 50ml"
1894,2,"مزيل عرق بعطر الورد من بيزلين50مل"
1895,1,"Beesline Arabian Oud Roll-On Deodorant - 50ml"
1895,2,"مزيل عرق  عودعربي من بيزلين 50مل"
1896,1,"Dentissimo Kids Toothpaste (6+ Years)"
1896,2,"معجون أسنان الأطفال دنتسيمو من عمر (+6 سنوات)"
1897,1,"Dentissimo Black Toothpaste, 75 ml"
1897,2,"معجون أسنان  أسود،دينتيسيمو  75 مل"
1898,1,"Dentissimo Advanced Gold Toothpaste, 75 ml"
1898,2,"معجون أسنان  ذهبي،دينتيسيمو  75 مل"
1899,1,"Crystal Serum 100ml"
1899,2,"سيروم كريستال  100 مل"
1900,1,"Crystal Serum 60ml"
1900,2,"سيروم كريستال  60 مل"
1901,1,"La Roche-Posay Effaclar Duo Moisturizing and Correcting Gel - 40ml"
1901,2,"جل ترطيب وتصحيح البشرة  ايفاكلار ديومن لاروش بوزاي - 40مل"
1902,1,"Flawless Gold-Plated Eyebrow Hair Remover"
1902,2,"مزيل شعر الحواجب مطلي بالذهب من  فلوليس"
1903,1,"Carefree Fresh Scent Daily Pantyliners - 48 Pieces"
1903,2,"فوط ذات عطرمنعش من كيرفري 48 قطعة"
1904,1,"Vatika Brown Hair Henna - 60g"
1904,2,"حناء بني للشعر  من فاتيكا 60 جم"
1905,1,"Nunu Baby Powder 100g"
1905,2,"بودرة  للأطفال من نونو 100 جم"
1906,1,"Taharah Intimate Wash 100ml"
1906,2,"غسول طهارة للمناطق الحساسة 100مل"
1907,1,"Clean & Clear Morning Energy Face Wash, 150ml"
1907,2,"غسول مورنينج انرجي  من كلين اند كلير، 150 مل"
1908,1,"Signal Toothpaste 100ml"
1908,2,"معجون أسنان سيجنال 100 مل"
1909,1,"Sensodyne Extra Fresh Toothpaste 50ml"
1909,2,"معجون أسنان سنسوداين انتعاش زائد  50 مل"
1910,1,"Sensodyne Multi Care Toothpaste 50ml"
1910,2,"معجون أسنان سنسوداين عناية متعددة 50 مل"
1911,1,"Nunu Baby Oil - 200 ml"
1911,2,"زيت للاطفال من نونو 200 مل"
1912,1,"Dove Intensive Body Cream, 75 ml"
1912,2,"كريم الجسم المكثف من دوف، 75 مل"
1913,1,"Nunu Baby Shampoo - 200 ml"
1913,2,"شامبو للاطفال من نونو 200 مل"
1914,1,"Papermints Leaf Mint Capsules - 18 Capsules"
1914,2,"كبسولةبالنعناع الورقي 18 كبسوله من بيبرمينتس"
1915,1,"Sebamed Sun Care Cream SPF 50+ - 75 ml"
1915,2,"كريم واقي شمس بدرجة حماية 50+  من سيباميد 75 مل"
1916,1,"Sebamed Baby Lip Balm"
1916,2,"مرطب شفاه الطفل من سيباميد"
1917,1,"Aloe vera face wash and makeup remover 150ml"
1917,2,"غسول وجه  ومزيل مكياجبالالوفيرا 150مل"
1918,1,"Rose Makeup Remover & Face Wash 150ml"
1918,2,"مزيل مكياج وغسول وجه بالورد 150مل"
1919,1,"Vitamin C Makeup Remover & Face Wash - 150ml"
1919,2,"مزيل مكياج وغسول وجه بفيتامين سي  150مل"
1920,1,"The Little Secret Body Soap & Scrub 500g"
1920,2,"صابون ومقشر الجسم  الليتل سيكرت 500جم"
1921,1,"Blue Nila Body Soap and Scrub 500g"
1921,2,"صابون ومقشر الجسم النيلة الزرقاء 500جم"
1922,1,"Aker Fassi Body Soap and Scrub 500g"
1922,2,"صابون ومقشر الجسم العكر الفاسي 500جم"
1923,1,"Coffee Body Soap and Scrub 500g"
1923,2,"صابون ومقشر الجسم بالقهوه 500جم"
1924,1,"Iceland Scent Body Soap and Scrub 500g"
1924,2,"صابون ومقشر الجسم ايسلند سانت 500جم"
1925,1,"Lavender Body Soap and Scrub 500g"
1925,2,"صابون ومقشر الجسم الخزامي 500جم"
1926,1,"Jardin d'Oléane Sugar Scrub with Argan Oil and Hibiscus Flower Powder - 600g"
1926,2,"مقشر السكر بزيت الأركان ومسحوق زهرة الكركديه من جاردن دي اوليان - 600جم"
1927,1,"Jardin d'Oleane Sugar Scrub with Argan Oil and Coconut - 600g"
1927,2,"مقشر السكر بزيت الأركان وجوز الهند من جاردن دي اوليان - 600جم"
1928,1,"Jardin d'Oleane Blue Nila Sugar Scrub - 600g"
1928,2,"مقشر السكر النيلة الزرقاء من جاردن دي اوليان - 600جم"
1929,1,"Moroccan Black Soap with Olive Oil - 500g"
1929,2,"الصابون البلدي المغربي  بزيت الزيتون500جم"
1930,1,"Moroccan Black Soap with Blue Nila - 500g"
1930,2,"الصابون البلدي المغربي النيلة الزرقاء 500جم"
1931,1,"Moroccan Black Soap with Aker Fassi - 500g"
1931,2,"الصابون البلدي المغربي بالعكر الفاسي 500جم"
1932,1,"Moroccan Black Soap with Ghassoul and Rosemary Essential Oil - 500g"
1932,2,"الصابون البلدي المغربي بالغاسوول وزيت إكليل الجبل الاساسي 500جم"
1933,1,"Moroccan Black Soap with Eucalyptus Essential Oil - 500g"
1933,2,"الصابون البلدي المغربي بزيت الأوكاليبتوس الأساسي 500جم"
1934,1,"Ajmal Fresh N Cool Powder 100 gm"
1934,2,"بودرة فريش ان كوول من اجمل 100 جم"
1935,1,"Ajmal Sacred Love Perfumed Powder 100g"
1935,2,"بودرة ساكرد لوف من اجمل 100 جم"
1936,1,"Ajmal Blue Powder 100 gm"
1936,2,"بودرة بلو من اجمل 100 جم"
1937,1,"Ajmal Wisal Dhahab Perfumed Powder 80g"
1937,2,"بودرة وصال ذهب من اجمل 80 جم"
1938,1,"Ajmal Susan Powder 80g"
1938,2,"بودرة سوسن من اجمل 80 جم"
1939,1,"Ajmal Danat Al Dunya Perfumed Powder 80g"
1939,2,"بودرة دانة الدنيا من اجمل 80 جم"
1940,1,"Qasieda Powder by Ajmal - 80g"
1940,2,"بودرة قصيدة من اجمل 80 جم"
1942,1,"Baby perfume with the smell of powder from Baby Love 30ml"
1942,2,"عطر اطفال برائحة الباودر من بيبي لوف 30مل"
1943,1,"Jovan Musk for Men - 90ml"
1943,2,"عطر  جوفان مسك للرجال 90 مل"
1944,1,"Rico beauty cream for whitening face 50 gm"
1944,2,"کريم الجمال لتبييض الوجه من ريكو 50جم"
1945,1,"Rio Whitening and Beauty Cream 50g"
1945,2,"کريم للتبيض والجمال من ريو 50جم"
1946,1,"Pohli Skin Tone Evening Cream - 20g"
1946,2,"کريم لتوحيد لون البشرة من بوهلي 20جم"
1947,1,"Skin lightening cream and hair color on the face, arms and body from Kent"
1947,2,"كريم تفتيح البشرة   ولون الشعر على الوجه والذراعين والجسم من كنت"
1948,1,"Hobby Sea Minerals Shower Gel - 500ml"
1948,2,"جل استحمام معادن البحر من هوبي500 مل"
1949,1,"Hobby Orchid Shower Gel - 500ml"
1949,2,"جل استحمام الأوركيد من هوبي500 مل"
1950,1,"Hobby Refreshing Fruits Shower Gel - 500ml"
1950,2,"جل استحمام فواكه منعشة من هوبي500 مل"
1951,1,"Archie Skin Whitening Cream 4g"
1951,2,"كريم تفتيح البشرة من ارشي 4 جم"
1952,1,"Faiza Skin Whitening Cream (223190) 50g"
1952,2,"كريم فائزة لتفتيح البشرة( 223190)  50 جم"
1953,1,"Diana Face Whitening Cream 30g"
1953,2,"كريم لتبييض الوجه من ديانا 30جم"
1954,1,"Kojie San Face Lightening Cream 3g"
1954,2,"كريم تفتيح الوجه من كوجي سان 3جم"
1955,1,"Olay Skin Brightening Day Cream with SPF Protection - 50g"
1955,2,"كريم نهاري لتفتيح البشرة بدرجة حمايةمن أشعة الشمس  من  أولاي 50 جم"
1956,1,"Rose Skin Purifying Cream - 50g"
1956,2,"روز - كريم للنمش وإزالة البقع وحب الشباب، 25 جرام"
1957,1,"Penn Anti-Acne Cream 40g"
1957,2,"كريم بن  مضاد لحب الشباب  40 جم"
1958,1,"Rexona Shower Fresh Deodorant for Women - 50ml"
1958,2,"مزيل عرق شاور فرش للنساء من ريكسونا  50مل"
1959,1,"Motion Activated Passion Fresh 72 Hour Antiperspirant Deodorant - 45 ml"
1959,2,"مزيل عرق  موشن اكتيفيتد شغف منعش مضاد للتعرق يدوم 72 ساعة - 45 مل"
