product_id,language_id,name,gtin,sku
1914,2,"كبسولةبالنعناع الورقي 18 كبسوله من بيبرمينتس","5425010092251","5425010092251"
1915,1,"Sebamed Sun Care Cream SPF 50+ - 75 ml","4103040899958","4103040899958"
1915,2,"كريم واقي شمس بدرجة حماية 50+  من سيباميد 75 مل","4103040899958","4103040899958"
1916,1,"Sebamed Baby Lip Balm","4103040901811","4103040901811"
1916,2,"مرطب شفاه الطفل من سيباميد","4103040901811","4103040901811"
1917,1,"Aloe vera face wash and makeup remover 150ml","6972662282947","6972662282947"
1917,2,"غسول وجه  ومزيل مكياجبالالوفيرا 150مل","6972662282947","6972662282947"
1918,1,"Rose Makeup Remover & Face Wash 150ml","6972662282909","6972662282909"
1918,2,"مزيل مكياج وغسول وجه بالورد 150مل","6972662282909","6972662282909"
1919,1,"Vitamin C Makeup Remover & Face Wash - 150ml","6972662282923","6972662282923"
1919,2,"مزيل مكياج وغسول وجه بفيتامين سي  150مل","6972662282923","6972662282923"
1920,1,"The Little Secret Body Soap & Scrub 500g","745178721448","745178721448"
1920,2,"صابون ومقشر الجسم  الليتل سيكرت 500جم","745178721448","745178721448"
1921,1,"Blue Nila Body Soap and Scrub 500g","745178721424","745178721424"
1921,2,"صابون ومقشر الجسم النيلة الزرقاء 500جم","745178721424","745178721424"
1922,1,"Aker Fassi Body Soap and Scrub 500g","745178721431","745178721431"
1922,2,"صابون ومقشر الجسم العكر الفاسي 500جم","745178721431","745178721431"
1923,1,"Coffee Body Soap and Scrub 500g","745178721455","745178721455"
1923,2,"صابون ومقشر الجسم بالقهوه 500جم","745178721455","745178721455"
1924,1,"Iceland Scent Body Soap and Scrub 500g","745178721417","745178721417"
1924,2,"صابون ومقشر الجسم ايسلند سانت 500جم","745178721417","745178721417"
1925,1,"Lavender Body Soap and Scrub 500g","745178721394","745178721394"
1925,2,"صابون ومقشر الجسم الخزامي 500جم","745178721394","745178721394"
1926,1,"Jardin d'Oléane Sugar Scrub with Argan Oil and Hibiscus Flower Powder - 600g","745114422330","745114422330"
1926,2,"مقشر السكر بزيت الأركان ومسحوق زهرة الكركديه من جاردن دي اوليان - 600جم","745114422330","745114422330"
1927,1,"Jardin d'Oleane Sugar Scrub with Argan Oil and Coconut - 600g","745114422125","745114422125"
1927,2,"مقشر السكر بزيت الأركان وجوز الهند من جاردن دي اوليان - 600جم","745114422125","745114422125"
1928,1,"Jardin d'Oleane Blue Nila Sugar Scrub - 600g","745114422552","745114422552"
1928,2,"مقشر السكر النيلة الزرقاء من جاردن دي اوليان - 600جم","745114422552","745114422552"
1929,1,"Moroccan Black Soap with Olive Oil - 500g","701197409262","701197409262"
1929,2,"الصابون البلدي المغربي  بزيت الزيتون500جم","701197409262","701197409262"
1930,1,"Moroccan Black Soap with Blue Nila - 500g","745114421586","745114421586"
1930,2,"الصابون البلدي المغربي النيلة الزرقاء 500جم","745114421586","745114421586"
1931,1,"Moroccan Black Soap with Aker Fassi - 500g","745178721097","745178721097"
1931,2,"الصابون البلدي المغربي بالعكر الفاسي 500جم","745178721097","745178721097"
1932,1,"Moroccan Black Soap with Ghassoul and Rosemary Essential Oil - 500g","701197409248","701197409248"
1932,2,"الصابون البلدي المغربي بالغاسوول وزيت إكليل الجبل الاساسي 500جم","701197409248","701197409248"
1933,1,"Moroccan Black Soap with Eucalyptus Essential Oil - 500g","701197409231","701197409231"
1933,2,"الصابون البلدي المغربي بزيت الأوكاليبتوس الأساسي 500جم","701197409231","701197409231"
1934,1,"Ajmal Fresh N Cool Powder 100 gm","6293708010868","6293708010868"
1934,2,"بودرة فريش ان كوول من اجمل 100 جم","6293708010868","6293708010868"
1935,1,"Ajmal Sacred Love Perfumed Powder 100g","6293708009183","6293708009183"
1935,2,"بودرة ساكرد لوف من اجمل 100 جم","6293708009183","6293708009183"
1936,1,"Ajmal Blue Powder 100 gm","6293708009220","6293708009220"
1936,2,"بودرة بلو من اجمل 100 جم","6293708009220","6293708009220"
1937,1,"Ajmal Wisal Dhahab Perfumed Powder 80g","6293708010622","6293708010622"
1937,2,"بودرة وصال ذهب من اجمل 80 جم","6293708010622","6293708010622"
1938,1,"Ajmal Susan Powder 80g","6293708008483","6293708008483"
1938,2,"بودرة سوسن من اجمل 80 جم","6293708008483","6293708008483"
1939,1,"Ajmal Danat Al Dunya Perfumed Powder 80g","6293708008490","6293708008490"
1939,2,"بودرة دانة الدنيا من اجمل 80 جم","6293708008490","6293708008490"
1940,1,"Qasieda Powder by Ajmal - 80g","6293708016921","6293708016921"
1940,2,"بودرة قصيدة من اجمل 80 جم","6293708016921","6293708016921"
1942,1,"Baby perfume with the smell of powder from Baby Love 30ml","6939517180995","6939517180858"
1942,2,"عطر اطفال برائحة الباودر من بيبي لوف 30مل","6939517180995","6939517180858"
1943,1,"Jovan Musk for Men - 90ml","035017009029","035017009029"
1943,2,"عطر  جوفان مسك للرجال 90 مل","035017009029","035017009029"
1944,1,"Rico beauty cream for whitening face 50 gm","766730952070","766730952070"
1944,2,"کريم الجمال لتبييض الوجه من ريكو 50جم","766730952070","766730952070"
1945,1,"Rio Whitening and Beauty Cream 50g","5019091500455","5019091500455"
1945,2,"کريم للتبيض والجمال من ريو 50جم","5019091500455","5019091500455"
1946,1,"Pohli Skin Tone Evening Cream - 20g","6212410202101","5060105420016"
1946,2,"کريم لتوحيد لون البشرة من بوهلي 20جم","6212410202101","5060105420016"
1947,1,"Skin lightening cream and hair color on the face, arms and body from Kent","5019091500479","5019091500479"
1947,2,"كريم تفتيح البشرة   ولون الشعر على الوجه والذراعين والجسم من كنت","5019091500479","5019091500479"
1948,1,"Hobby Sea Minerals Shower Gel - 500ml","8690937011532","6291069757880"
1948,2,"جل استحمام معادن البحر من هوبي500 مل","8690937011532","6291069757880"
1949,1,"Hobby Orchid Shower Gel - 500ml","8690937011556","6291069757903"
1949,2,"جل استحمام الأوركيد من هوبي500 مل","8690937011556","6291069757903"
1950,1,"Hobby Refreshing Fruits Shower Gel - 500ml","8690937003605","6291069757903"
1950,2,"جل استحمام فواكه منعشة من هوبي500 مل","8690937003605","6291069757903"
1951,1,"Archie Skin Whitening Cream 4g","8850252030049","8850252030049"
1951,2,"كريم تفتيح البشرة من ارشي 4 جم","8850252030049","8850252030049"
1952,1,"Faiza Skin Whitening Cream (223190) 50g","5842109854239","5842109854239"
1952,2,"كريم فائزة لتفتيح البشرة( 223190)  50 جم","5842109854239","5842109854239"
1953,1,"Diana Face Whitening Cream 30g","5280080004708","5280080004166"
1953,2,"كريم لتبييض الوجه من ديانا 30جم","5280080004708","5280080004166"
1954,1,"Kojie San Face Lightening Cream 3g","4809014128016","4809014128016"
1954,2,"كريم تفتيح الوجه من كوجي سان 3جم","4809014128016","4809014128016"
1955,1,"Olay Skin Brightening Day Cream with SPF Protection - 50g","5011321868175","5011321868175"
1955,2,"كريم نهاري لتفتيح البشرة بدرجة حمايةمن أشعة الشمس  من  أولاي 50 جم","5011321868175","5011321868175"
1956,1,"Rose Skin Purifying Cream - 50g","041833007002","041833007002"
1956,2,"روز - كريم للنمش وإزالة البقع وحب الشباب، 25 جرام","041833007002","041833007002"
1957,1,"Penn Anti-Acne Cream 40g","4718460001111","4718460001111"
1957,2,"كريم بن  مضاد لحب الشباب  40 جم","4718460001111","4718460001111"
1958,1,"Rexona Shower Fresh Deodorant for Women - 50ml","4800888209689","4800888209689"
1958,2,"مزيل عرق شاور فرش للنساء من ريكسونا  50مل","4800888209689","4800888209689"
1959,1,"Motion Activated Passion Fresh 72 Hour Antiperspirant Deodorant - 45 ml","8999999049485","4800888209702"
1959,2,"مزيل عرق  موشن اكتيفيتد شغف منعش مضاد للتعرق يدوم 72 ساعة - 45 مل","8999999049485","4800888209702"
1960,1,"Rexona Shower Fresh Deodorant Roll-On for Women - 50ml","4800888209689","4800888209689"
1960,2,"مزيل عرق  شاور فريش للنساء من ريكسونا  50مل","4800888209689","4800888209689"
1961,1,"Rexona Bamboo Deodorant Stick for Women - 40ml","4800888220837","4800888220837"
1961,2,"مزيل عرق ستيك بامبو للنساء من ريكسونا  40مل","4800888220837","4800888220837"
1962,1,"Rexona Richies Deodorant Stick for Women - 40ml","013867895887","013867895887"
1962,2,"مزيل عرق ستيك ريتشيز للنساء من ريكسونا  40مل","013867895887","013867895887"
1963,1,"Rexona MotionSense Deodorant Stick - 40ml","4800888221957","4800888221957"
1963,2,"مزيل عرق ستيك موشن سينس من ريكسونا  40مل","4800888221957","4800888221957"
1964,1,"Mam Deodorant Abeer Al Musk 75ml","7614700005413","7614700005413"
1964,2,"مزيل عرق عبير المسك من مام 75مل","7614700005413","7614700005413"
1965,1,"Mam deodorant ocean fresh for men 75ml","7614700005321","7614700005321"
1965,2,"مزيل عرق  انتعاش المحيط  للرجال من مام 75مل","7614700005321","7614700005321"
1966,1,"MUM Ocean Fresh Deodorant for Men - 75ml","4013162034369",""
1966,2,"مزيل عرق  انتعاش المحيط  للرجال من مام 75مل","4013162034369",""
1967,1,"NIVEA Natural Fairness Deodorant for Women - 40ml","4005808692842","4005808692842"
1967,2,"مزيل عرق  نيتشرل فيرنيس للسيدات من  نيفيا- 40مل","4005808692842","4005808692842"
1968,1,"Nivea Dry Comfort Deodorant Stick - 40ml","42096276","42126560"
1968,2,"مزيل عرق دراي كومفورت من نيفيا - 40مل","42096276","42126560"
1969,1,"Protect & Care Deodorant 40ml","4005900243850","4005900243850"
1969,2,"مزيل عرق بروتيكت اند كير 40مل","4005900243850","4005900243850"
1970,1,"Glysolid Glycerin Cream - 100 ml","4000196910356","4000196910356"
1970,2,"كريم جليسرين من جليسولد  100 مل","4000196910356","4000196910356"
1971,1,"Yoko Milk Hand Cream - 50 ml","8853976004617","8853976004617"
1971,2,"كريم الحليب لليدين من يوكو  50 مل","8853976004617","8853976004617"
1972,1,"Nivea Soft Moisturizing and Refreshing Cream - 75ml","4005900008985","4005900008985"
1972,2,"كريم سوفت للترطيب والانتعاش من نيفيا 75 مل","4005900008985","4005900008985"
1973,1,"Gillette Simply Venus 3-Blade Razor 1 + 4 Count","7702018069255","7702018069255"
1973,2,"جليت سيمبلي فينوس مكينة ثلاثة شفرات1 + 4 حبة","7702018069255","7702018069255"
1974,1,"Gillette Simply Venus Razor Blades, 3 Pieces","7702018018116","7702018018116"
1974,2,"شفرات حلاقة سمبلي فينوسمن جيليت 3قطع","7702018018116","7702018018116"
1975,1,"Gillette Venus Razor with 9 Replacement Blades","7702018545964","7702018545964"
1975,2,"شفرة حلاقة فينوس مع 9 شفرات بديلة من جيليت","7702018545964","7702018545964"
1976,1,"Sensodyne Extra Fresh Toothpaste - 75ml","6805699956027","6805699956027"
1976,2,"معجون إنتعاش زائد من سنسوداين - 75مل","6805699956027","6805699956027"
1977,1,"Sensodyne Rapid Action Toothpaste - 75 ml","6805699955501","6805699955501"
1977,2,"معجون اسنان  مفعول سريع من سنسوداين - 75مل","6805699955501","6805699955501"
1978,1,"Sensodyne Multi Care Herbal Toothpaste 100ml","6805699959189","6805699959189"
1978,2,"معجون اسنان عناية متعددة بالأعشاب من سنسوداين 100 مل","6805699959189","6805699959189"
1979,1,"Sensodyne Fresh Mint Toothpaste 75ml","6805699956744","6805699956744"
1979,2,"معجون اسنان النعناع المنعش من سنسوداين75مل","6805699956744","6805699956744"
1980,1,"Colgate Mint Toothpaste 100ml","6281001101185","6281001101185"
1980,2,"معجون اسنان بنكهة النعناع من كولوجيت 100مل","6281001101185","6281001101185"
1981,1,"Colgate Total 12 Toothpaste 75ml","6920354828195","6920354828195"
1981,2,"معجون اسنان توتال 12 من كولوجيت 75مل","6920354828195","6920354828195"
1982,1,"Colgate Mint Gel Toothpaste 125ml","6281001108030","6281001108030"
1982,2,"معجون اسنان جل بالنعناع من كولوجيت 125مل","6281001108030","6281001108030"
1983,1,"Colgate Max White Toothpaste 100ml","6920354824845","6920354824845"
1983,2,"معجون اسنان ماكس وايت من كولوجيت 100مل","6920354824845","6920354824845"
1984,1,"Colgate Lemon Toothpaste 75ml","6920354821660","6920354821660"
1984,2,"معجون اسنان باليمون من كولوجيت 75مل","6920354821660","6920354821660"
1985,1,"Colgate Advanced White Toothpaste 100ml","6281001101192","6281001101192"
1985,2,"معجون اسنان ادفانس وايت من كولوجيت 100مل","6281001101192","6281001101192"
1986,1,"L'Oréal Paris Pure Clay Blue Mask - 50ml","3600523516926","3600523516926"
1986,2,"قناع الطين النقي الازرق  من لوريال باريس - 50 مل","3600523516926","3600523516926"
1987,1,"L'Oréal Paris Pure Clay Red Mask - 50ml","3600523306183","3600523306183"
1987,2,"قناع الطين النقي الاحمر من لوريال باريس - 50 مل","3600523306183","3600523306183"
1988,1,"L'Oréal Paris Smooth Sugars Scrub - 50ml","3600523542178","3600523542178"
1988,2,"مقشر ناعم بالسكر من لوريال باريس - 50 مل","3600523542178","3600523542178"
1989,1,"L'Oréal Paris Elnett Hair Styling Cream 200ml","3600522506898","3600522506898"
1989,2,"كريم مثبت شعر ايلينت من لوريال باريس 200مل","3600522506898","3600522506898"
1990,1,"J. Casanova Hair Shine and Nourishing Spray 200ml","6281056500292","6281056500292"
1990,2,"بخاخ ملمع ومغذي شعر منمن جيه كزانوفا 200 مل","6281056500292","6281056500292"
1991,1,"Wella New Wave Hair Styling Spray No. 5 - 250ml","4056800759316","4056800759316"
1991,2,"بخاخ  نيو ويف لتصفيف الشعر  رقم 5 من ويلا 250مل","4056800759316","4056800759316"
1992,1,"Wella Hair Volumizing Mousse - 200 ml","4056800759286","4056800759286"
1992,2,"رغوة تكثيف الشعرمن ويلا  200 مل","4056800759286","4056800759286"
1993,1,"Wella Styling Mousse for Wavy Hair - 200 ml","4056800563081","4056800563081"
1993,2,"رغوة لتصفيف شعر مموج من ويلا  200 مل","4056800563081","4056800563081"
1994,1,"Princess Chamsey Hair Styling Spray - 300 ml","6281056501404","6281056501404"
1994,2,"بخاخ مثبت الشعر من برنسيس تشمسي  300 مل","6281056501404","6281056501404"
1995,1,"Princess Shamsi Setting and Shine Spray - 300ml","6281056501398","6281056501398"
1995,2,"بخاخ الاميره مثبت وملمع  من برينسيس شمسي 300مل","6281056501398","6281056501398"
1996,1,"Princess Shamsie Fix and Shine Spray 90 ml","6281056502906","6281056502906"
